# tier, pixels, dist_cm, x, y, fps, pattern, acc_x, acc_y, acc_z, gyr_p, gyr_r, gyr_y, cur_p, cur_r, cur_y, tgt_p, tgt_r, tgt_y
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 0.0, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 36.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.28, 3.83, 0.98, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.28, 3.83, 0.98, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.30, 3.83, 0.99, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.30, 3.83, 0.99, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.31, 3.84, 0.99, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.31, 3.84, 0.99, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.31, 3.84, 0.99, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.31, 3.84, 1.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.30, 3.84, 1.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.30, 3.84, 1.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.28, 3.84, 1.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.28, 3.84, 1.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.26, 3.82, 0.99, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.25, 3.82, 0.99, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.26, 3.83, 1.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.26, 3.83, 1.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.25, 3.83, 1.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.25, 3.83, 1.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.25, 3.83, 1.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.25, 3.83, 1.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.25, 3.82, 1.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.26, 3.83, 1.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.27, 3.82, 1.00, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.32, 3.79, 0.98, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 37.8, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.32, 3.78, 0.98, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 38.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.31, 3.76, 0.97, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 38.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.32, 3.69, 0.95, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 38.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.34, 3.59, 0.91, 0.00, 0.00, 0.00
FAR, 0, 0, 0, 0, 38.7, NONE, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.33, 3.59, 0.91, 0.00, 0.00, 0.00
